#Data,Import,Orgánica,Area,Funcional,Económica,Nom terc.,Text lliure,Document
2016-05-27,458.33,14,Dona i igualtat,231,22706,ASSISTÈNCIA I GESTIÓ INTEGRAL,SUPORT PSICOLÒGIC A DONES EN SITUACIÓ DE VULNERABILITAT SOCIAL ABRIL 2016,A/3004
2016-05-27,54.45,18,Serveis de manteniment d'edificis i inversions,430,21200,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),REPARACIÓ PORTA EBM GINESTA,2016041
2016-05-27,399.3,18,Serveis de manteniment d'edificis i inversions,3230,21200,BALDOMERO BARROSO FENÁNDEZ (ROSBAL),REPARACIÓ CORREDERA ESCOLA ROSER CAPDEVILA,2016042
2016-05-27,5.93,17,Ocupació,241,21500,"BASSO,S.A.",CÒPIES FOTOC. DIG. MITA KM-2050 ROURE DEL 31/12/15 AL 22/03/16,2016-161644
2016-05-27,73.94,20,Promoció econòmica,430,21500,"BASSO,S.A.",CÒPIES IMPRESSORA LÀSER COLOR OKI ES8451 CAN GAVARRA DEL 24/02/16 AL 22/03/16,2016-161642
2016-05-27,14.99,11,Educació,3231,21500,"BASSO,S.A.",CÒPIES IMPRESSORA LÀSER KYOCERA MITA FS-6025MFP EBM GINESTA DEL 22/01/16 AL 29/03/16,2016-161643
2016-05-27,63.53,03,Seguretat ciutadana,130,21500,"BASSO,S.A.",INTERVENCIÓ FOTOCOPIADORA LÀSER COLOR A4 POLICIA,2016-161246
2016-05-27,484.0,08,Cultura,338,22612,"CANO DE ARRIBAS, JOSEP",Fotografies Diada de Sant Jordi a Polinyà,
2016-05-27,760.0,17,Ocupació,242,22707,"CEREZO AVILA, MARTA",CURS ANGLÈS PPA A CFGS DILLUNS I DIJOUS ABRIL 2016,20/2016
2016-05-27,7373.89,06,Serveis municipals i via pública,3230,22700,"CLECE, SA",NETEJA ESCOLA PERE CALDERS ABRIL 2016,602160001116FAC
2016-05-27,2982.09,06,Serveis municipals i via pública,3231,22700,"CLECE, SA",NETEJA EBM BADABADOC ABRIL 2016,602160001216FAC
2016-05-27,5649.68,06,Serveis municipals i via pública,3230,22700,"CLECE, SA",NETEJA ESCOLA ROSER CAPDEVILA ABRIL 2016,602160001016FAC
2016-05-27,145.2,18,Serveis de manteniment d'edificis i inversions,451,22199,"COMERCIAL LIDER, S.A.",MATERIAL OBRA ESCOLA PERE CALDERS,604000837
2016-05-27,43.44,18,Serveis de manteniment d'edificis i inversions,451,22199,"COMERCIAL LIDER, S.A.",MATERIAL MANTENIMENT MAGATZEM BRIGADA,604000817
2016-05-27,302.98,18,Serveis de manteniment d'edificis i inversions,342,21200,"COMERCIAL LIDER, S.A.",MATERIAL OBRA PISTA POLIESPORTIVA DEL TURÓ,604000832
2016-05-27,51.91,18,Serveis de manteniment d'edificis i inversions,451,22199,"COMERCIAL LIDER, S.A.",MATERIAL OBRA ESCOLA ROSER CAPDEVILA,604000836
2016-05-27,1260.0,17,Ocupació,241,22605,"CORTÉS IGLESIAS, ALEXANDRA",CURS TÈCNIQUES AUXILIARS ADMINISTRATIVES - 36 HORES,AjPol-003-16
2016-05-27,120.0,02,Serveis generals,920,22001,"COSITAL ( SECRETARIOS, INTERVENTORES Y TESOREROS ADM.LOCAL CONSEJO GRAL.",RENOVACIÓ SUBSCRIPCIÓ COSITAL NETWORK ANY 2016,PE20160678
2016-05-27,119.95,09,"Comunicació, participació ciutadana i qualitat democràtica",924,22706,"CREATIVE SABE, SL",DISSENY I IMPRESSIÓ Roll Up PAM,2
2016-05-27,34.9,20,Promoció econòmica,430,22602,"D.O.I. SERVICIOS EMPRESARIALES, SL",CAMPANYA XARXES SOCIALS,A/2016-201898
2016-05-27,256.3,02,Serveis generals,920,22201,"DIMO EXPRES, S.L. - UNIPOST, SERVICIO POSTAL GLOBAL",SERVEI CORRESPONDDÈNCIA ABRIL 2016,20.160.182
2016-05-27,80.0,02,Serveis generals,920,22603,DIPUTACIO DE BARCELONA,TAXA ANUNCIÓ INFORMACIÓ PÚBLICA DE LA SOL·LICITUD D'UNA LLICÈNCIA D'ACTIVITAT,201602002094L
2016-05-27,60.61,16,Serveis socials,231,22103,"DISA PENINSULA, S.L.U.",CONSUM CARBURANT VEHICLE BANC D'ALIMENTS,001281787
2016-05-27,304.08,18,Serveis de manteniment d'edificis i inversions,451,22103,"DISA PENINSULA, S.L.U.",CARBURANT VEHICLES BRIGADA I TERRITORI MARÇ 2016,001270409
2016-05-27,297.5,18,Serveis de manteniment d'edificis i inversions,430,21200,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA CAN GAVARRA ABRIL 2016,MT-46
2016-05-27,189.75,06,Serveis municipals i via pública,920,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,65.2,06,Serveis municipals i via pública,231,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,148.83,06,Serveis municipals i via pública,3231,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,148.83,06,Serveis municipals i via pública,3230,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,227.07,06,Serveis municipals i via pública,3230,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,8.99,06,Serveis municipals i via pública,3321,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,14.84,06,Serveis municipals i via pública,337,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,95.76,06,Serveis municipals i via pública,333,22713,"ECOCLIMA VALLÈS, SL",MANTENIMENT CLIMA EDIFICIS MPALS ABRIL 2016,MT-47
2016-05-27,210.0,02,Serveis generals,920,22603,ENTITAT AUTONOMA DEL DIARI OFICIAL I PUBL. DE LA GENERALITAT,TAXA PER PUBLICACIÓ EDICTE APROVACIÓ INICIAL PROJECTE PAVIMENTACIÓ TRAM PG. SANLLEHY,AB/1604690
2016-05-27,7298.22,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo ABRIL 2016  (30/04/2016) MANTENIMIENTO DE ABRIL 2016,
2016-05-27,4226.47,05,Obres,1530,63300,"ETRA BONAL, S.A.",Orden de trabajo FEBRERO 2016 MANTENIMENT ENLLUMENAT FEBRERO 2016,16-00252
2016-05-27,384.56,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo FEBRERO 2016 MANTENIMENT ENLLUMENAT FEBRERO 2016,16-00252
2016-05-27,383.61,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo FEBRERO 2016 MANTENIMENT ENLLUMENAT FEBRERO 2016,16-00252
2016-05-27,6963.56,06,Serveis municipals i via pública,165,22715,"ETRA BONAL, S.A.",Orden de trabajo FEBRERO 2016 MANTENIMENT ENLLUMENAT FEBRERO 2016,16-00252
2016-05-27,314.24,05,Obres,430,62601,"ETRA BONAL, S.A.",CONNEXIÓ CAN GAVARRA AMB L'AJUNTAMENT,16-00442
2016-05-27,87.12,17,Ocupació,241,22602,"FERNANDEZ LOPEZ, MANUELA  ( IMAFER )",FOTOGRAFIES DEL POL,71
2016-05-27,114.95,13,Esports,341,22609,"FRUITÓS PIQUÉ, GEMMA - GIM GEMMA",TALLER MOVILITAT FUNCIONAL ABRIL 2016,33
2016-05-27,28.75,08,Cultura,338,22612,"GIRABAL TRESSERRAS, PERE  ( METALLS SIMBOLICS I ESPORTIUS )",MES ENCARRECS TROFEUS CARNESTOLTES 2016,16014
2016-05-27,177.87,08,Cultura,338,22612,"GIRABAL TRESSERRAS, PERE  ( METALLS SIMBOLICS I ESPORTIUS )",TROFEUS CARNESTOLTES 2016,16011
2016-05-27,387.2,11,Educació,3231,22203,"INMOVE IT SOLUTIONS, S.L.",RADIO ENLACE ESCOLA BRESSOL ROURE: / 1004               CONFIGURACIÓN Y PUESTA EN MARCHA,A 2016/A/160216
2016-05-27,967.76,11,Educació,3231,22203,"INMOVE IT SOLUTIONS, S.L.",RADIO ENLACE ESCOLA BRESSOL / 1011               INSTALACIÓN CABLEADO ESTRUCTURADO /,A 2016/A/160215
2016-05-27,302.5,09,"Comunicació, participació ciutadana i qualitat democràtica",924,22706,"IPHEPHA GROUP, SLU",Triptico 135 gr estucat brillant disseny + transport PAM,186
2016-05-27,2297.68,06,Serveis municipals i via pública,171,22716,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA ESPAIS PÚBLICS DEL SECTOR DE CAN ROVIRA D1 ABRIL 2016,9453
2016-05-27,80.0,18,Serveis de manteniment d'edificis i inversions,1530,21000,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN GAVARRA (AMPLIACIÓ) ABRIL 2016,9455
2016-05-27,120.0,18,Serveis de manteniment d'edificis i inversions,1530,21000,"JORDI L'ESPIGOL JARDINER, S.L.",MANTENIMENT JARDINERIA CAN GAVARRA ABRIL 2016,9454
2016-05-27,35.09,13,Esports,342,22199,"MARCTECNIC POLINYA, S. L.",SEGELL  ,60629
2016-05-27,266.2,12,Àrea d'atenció a les persones,9290,22000,"MARCTECNIC POLINYA, S. L.",MATERIAL AAPP MÍRIAM,60631
2016-05-27,66.55,12,Àrea d'atenció a les persones,9290,22000,"MARCTECNIC POLINYA, S. L.",MATERIAL AAPP MÍRIAM,60631
2016-05-27,21.14,14,Dona i igualtat,231,22608,"MARCTECNIC POLINYA, S. L.",IGUALTAT,60630
2016-05-27,566.28,02,Serveis generals,920,62501,"MARCTECNIC POLINYA, S. L.",CADIRES ,60628
2016-05-27,60.16,17,Ocupació,241,22000,"MARCTECNIC POLINYA, S. L.",PISSARRA BLANCA EL ROURE,60632
2016-05-27,170.61,12,Àrea d'atenció a les persones,9290,62501,"MARCTECNIC POLINYA, S. L.",PLASTIFICADORA   ATENCIO A LES PERSONES,60633
2016-05-27,167.71,14,Dona i igualtat,231,22608,"MAYOR MARTIN, MARIA DEL PILAR - RAISMA",SAMARRETES BC LILA,16107
2016-05-27,990.0,08,Cultura,338,22612,"MIMAJOCS, S.L.",REALITZACIÓ DE LUDOTECA MÒBIL DURANT LA TARDA DEL 23/04/16,21/2016
2016-05-27,40.54,11,Educació,326,22608,"MOMA STUDI, SL",MARC 50 X 70cm,0008
2016-05-27,968.0,11,Educació,326,22608,"MOMA STUDI, SL",VIDEO PROMOCIONAL ESCOLES PÚBLIQUES,0007
2016-05-27,840.0,17,Ocupació,241,22605,"MORAGAS RUAIX, ÓSCAR",CURS D'INFORMÀTICA BÀSICA ABRIL 2016,01/2016
2016-05-27,756.25,07,Medi ambient,1722,22706,NATURA LOCAL S.L.,"Aportació econòmica per l'actualització tecnològica de la web i app., servei de permanència, atenció ANY 2016",29/2016
2016-05-27,7950.75,08,Cultura,330,68900,"NATURALEA CONSERVACIÓ, SL",PREPARACIÓ SUPERFÍCIE MONUMENT RAMBLA DE RAFAEL CASANOVA,
2016-05-27,879.75,18,Serveis de manteniment d'edificis i inversions,451,21400,"NEUMATICOS POLINYA, S.L.",REPARACIÓ VEHICLE BRIGADA MATRÍCULA 1163BPD,A 16000639
2016-05-27,127.96,16,Serveis socials,231,21400,"NEUMATICOS POLINYA, S.L.",PRE - ITV VEHICLE BANC D'ALIMENTS 6310GKM,A 16000924
2016-05-27,759.49,14,Dona i igualtat,231,22608,"ORTEGA TOBIAS, PURIFICACIÓN",SESSIONS CONTES ESCOLES ROSER CAPDEVILA I PERE CALDERS I TALLER A L'INSTITUT DE POLINYÀ,15/16
2016-05-27,266.05,02,Serveis generals,920,21600,PAPERERIA MARIA CRISTINA GRUP,INSTALACION Y PUESTA A PUNTO / LAMPARA PROYECTOR REF.GL073 SALA ALCALDIA,
2016-05-27,102.37,18,Serveis de manteniment d'edificis i inversions,430,21200,"PLANA FÀBREGA SABADELL, SL",INSTAL. I POSADA EN MARXA ALARMA CAN GAVARRA 2,FPSAB1600591
2016-05-27,197.99,18,Serveis de manteniment d'edificis i inversions,430,21200,"PLANA FÀBREGA SABADELL, SL",MANTENIMENT SISTEMA D'ALARMA CAN GAVARRA,FPSAB1600491
2016-05-27,24549.18,06,Serveis municipals i via pública,171,22716,"PROCEDIMIENTO DE ASEO URBANO PAU, S.A.",SERVEI MANTENIMENT JARDINERA ABRIL 2016,P 00009
2016-05-27,229.9,18,Serveis de manteniment d'edificis i inversions,1530,22199,"PROSEÑAL, S.L.",.ALBARANES 2016 nº 160331 - SENYALS,
2016-05-27,275.0,06,Serveis municipals i via pública,1623,22700,PUNT VERD SERVEIS SAT CAT,ELIMINACIÓ PODA ABRIL 2016,006059
2016-05-27,130.0,08,Cultura,3321,22609,"RAMOS SORIANO, ELISABET - Contacontes Vet Aquí, 2.0",CONTE EL PEIX IRISAT 15 D'ABRIL,1
2016-05-27,474.78,13,Esports,342,62501,"RASDAL DXT, SL",2 BANCS de PVC de 200 cm,225
2016-05-27,11.65,10,Joventut,337,21500,"REPROGRAFIA INDUSTRIAL DE CATALUNYA, S.L.","1,276 COPIAS DE MAQ. 08176 MOD.: MF-009-BH420 Anterior A4= 273898 ; Actual A4= 275174 - CASAL DE JOVES",16405128
2016-05-27,792.0,21,Gent gran,337,22611,RIPOLLET BUS S.L.,TRASLLATS SORTIDES GENT GRAN  MARÇ I ABRIL 2016,
2016-05-27,561.0,21,Gent gran,337,22611,RIPOLLET BUS S.L.,TRASLLATS SORTIDES PROGRAMA CASAL GENT GRAN,RIP2016A04-0104
2016-05-27,1650.0,20,Promoció econòmica,430,22602,"ROMERO GESALÍ, JORDI",Logincat Confecció originals per a díptic i catàlegs CAN GAVARRA,45-16
2016-05-27,53.1,06,Serveis municipals i via pública,231,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,1077.37,06,Serveis municipals i via pública,333,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,1441.59,06,Serveis municipals i via pública,337,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,1111.97,06,Serveis municipals i via pública,342,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,5238.94,06,Serveis municipals i via pública,920,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,5416.0,06,Serveis municipals i via pública,3231,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,2921.19,06,Serveis municipals i via pública,3230,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,991.38,06,Serveis municipals i via pública,3321,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,811.81,06,Serveis municipals i via pública,9290,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,398.34,06,Serveis municipals i via pública,451,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,3545.75,06,Serveis municipals i via pública,9293,22700,"SERVICIOS JAF, SA",NETEJA EDIFICIS MPALS ABRIL 2016,V0/ 1279
2016-05-27,174.0,18,Serveis de manteniment d'edificis i inversions,430,21200,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a cinc vivers privatius de CAN GAVARRA ABRIL 2016,V0/ 1278
2016-05-27,658.42,18,Serveis de manteniment d'edificis i inversions,430,21200,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions de CAN GAVARRA durant el mes de març.,V0/ 861
2016-05-27,658.42,06,Serveis municipals i via pública,430,22700,"SERVICIOS JAF, SA",Pels serveis de neteja prestats a les seves instal·lacions de CAN GAVARRA durant el mes d'abril.,V0/ 1277
2016-05-27,475.32,02,Serveis generals,920,22002,SERVICIOS MICROINFORMÁTICA S.A.,TONER OPENPRINT HP NEGRO CF210X ( Part Number:(P)CF210X ) / TONER OPENPRINT ALT. HP LASERJET PRO 200 YELLOW,16C1 009422
2016-05-27,504.65,02,Serveis generals,920,62601,SERVICIOS MICROINFORMÁTICA S.A.,HP 250 G4 - Core i3 5005U / 2 GHz - Windows 7 Professional 64-bit Edition / Windows 10 Pro 64-bit Edition downgrade - pr,16C1 008378
2016-05-27,218.77,02,Serveis generals,920,22002,SERVICIOS MICROINFORMÁTICA S.A.,CHERRY TC 1100 - LECTOR DE TARJETAS  INTELIGENTES - USB 2.0 - NEGRO,16C1 008044
2016-05-27,70533.28,06,Serveis municipals i via pública,1621,22700,"SERVICIOS SEMAT, S.A.","RECOLLIDA RESIDUS, NETEJA VIÀRIA I GESTIÓ DEIXALLERIA ABRIL 2016",
2016-05-27,169.99,04,Urbanisme,150,22699,"SIMARRO SOFTWARE, S.A.",MANTENIMENT GESTOR BASE DE DADES,32573
2016-05-27,544.5,08,Cultura,338,20800,"SO I LLUM JOAN CARLES, SLU",Lloguer d'un equip de so i assistència tècnica el dia 23 d'abril,Emit- 795
2016-05-27,185.09,02,Serveis generals,920,21600,SOLUCIONES INFORMATICAS ISGO,MANTENIMENT INFORMÀTIC (ABRIL 2016),160153
2016-05-27,3872.0,05,Obres,151,22699,"SOREA, SOCIEDAD REGIONAL DE ABASTECIMIENTO DE AGUAS, S.A.",PROJECTE DIRECCIÓ FACULTATI- / VA I COORDINACIÓ SEGURETAT I / ARRANJAMENT COL·LECTOR C/ONZE DE SETEMBRE,VOC01169116F00024
2016-05-27,50.0,16,Serveis socials,231,48003,"SPORT AQUA POLINYA, S.L.",4 QUOTES MARÇ I ABRIL SOCIA NÚMERO 6161 P.M.M.,13/2016
2016-05-27,40.55,18,Serveis de manteniment d'edificis i inversions,451,22199,"SUBMINISTRES ROVIRA,SL -FERRETERIA ROVIRA",MATERIAL BRIGADA Albarà 1199336,259805
2016-05-27,375.1,08,Cultura,333,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)","LLOGUER ABRIL MÒDULS PREFABRICATS ENTITATS C/ ESCOLES, 2",499/16
2016-05-27,66.55,07,Medi ambient,1622,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER ABRIL MÒDUL PREFABRICAT C/ JOAN MIRÓ DEIXALLERIA,498/16
2016-05-27,355.74,11,Educació,3230,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER ABRIL MÒDULS PREFABRICATS ESCOLA POLINYÀ,500/16
2016-05-27,309.76,13,Esports,342,20800,"SUMINISTRES INDUSTRIALS SM, S.L. ( K2)",LLOGUER ABRIL MÒDUL PREFABRICAT PISTA PATINATGE,501/16
2016-05-27,1932.37,18,Serveis de manteniment d'edificis i inversions,920,21200,TALLERES J. BALAGUER - ESCALERAS DE EMERGENCIA Y CARACOL,SUB. I MONTATGE ESGLAONS ESCALA DE CARGOL TERRITORI,1/16.076
2016-05-27,540.0,10,Joventut,337,22609,TEATRE DEL BUIT,SUPORT EDUCATIU PER A LA CONVIVÈNCIA - COMPETÈNCIES SOCIOEMOCIONALS A L'IES,17.2016
2016-05-27,402.75,02,Serveis generals,920,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,66.07,03,Seguretat ciutadana,130,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,71.73,20,Promoció econòmica,430,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,57.6,08,Cultura,333,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,105.12,10,Joventut,337,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,55.66,12,Àrea d'atenció a les persones,9293,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,108.78,13,Esports,342,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,57.6,18,Serveis de manteniment d'edificis i inversions,451,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,63.53,08,Cultura,3321,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,41.25,18,Serveis de manteniment d'edificis i inversions,1622,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Facturacio LOT3 Març 2016,60C6RR007009
2016-05-27,128.31,02,Serveis generals,920,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,81.8,03,Seguretat ciutadana,130,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,17.4,20,Promoció econòmica,430,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,22.4,10,Joventut,337,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,298.34,12,Àrea d'atenció a les persones,9293,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,217.65,11,Educació,3230,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,21.48,13,Esports,342,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,94.63,08,Cultura,3321,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,75.18,11,Educació,3231,22200,TELEFONICA DE ESPAÑA,Detalle de conceptos( 1 Mar. 16 - 31 Mar. 16 ) Serveis Telefonia Març 2016 ( FACT. RESTA DE SERVEIS ),60C6RR007179
2016-05-27,60.5,16,Serveis socials,231,48000,"TRANSMARQUES, S.A.",TRANSPORT LOCAL REBOST SOLIDARI ABRIL,101/16667
2016-05-27,399.97,02,Serveis generals,920,22706,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",QUOTA PREVENCIÓ RISCOS LABORALS DE L'01/05/2016 AL 31/05/2016,F16055989
2016-05-27,759.88,02,Serveis generals,920,22706,"UNIVERSAL PREVENCIÓN Y SALUD, SOCIEDAD DE PREVENCIÓN, S.L.U.",EXÀMENS DE SALUT,F16052267
2016-05-27,1057.12,06,Serveis municipals i via pública,171,22709,"URBE SBD,SL",MANTENIMENT JOCS INFANTILS I SALUDABLES ABRIL 2016,1 103476
2016-05-27,679.8,10,Joventut,337,22609,"VIAJES SABADELL, S.L.",TRASLLAT A FIRA DE BCN,0016/016091
2016-05-27,595.0,21,Gent gran,337,22611,"VIDAL GARCIA, IVAN",SERVEI PODOLOGIA GENT GRAN DE GENER A MARÇ 2016,1025
2016-05-27,605.0,08,Cultura,330,68900,"VILARET GARCÍA, MARTA - CÀMBIUM",DIRECCIÓ FACULTTATIVA EXECUCIÓ OBRA PROJECTE CONSTRUCCIÓ MONUMENT RAMBLA DE RAFAEL CASANOVA,109/2016
2016-05-27,324.0,21,Gent gran,337,22611,VILLA EXPOSITO ALBA,ACOMPANYAMENT GRUPS IMSERSO 2016,01/16
2016-05-30,54.45,11,Educació,320,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS","ENGANXADA CARTELLS """"ACOMPANYAR ELS NOSTRES FILLS EN LA PRESA DE DECISIONS""""",1927
2016-05-30,21.78,11,Educació,320,22602,"GONZALEZ RODRIGUEZ, JUAN - REPARTOS PUBLICITARIOS",ENGANXADA CARTELLS PREINSCRIPCIÓ ESCOLES BRESSOL,1926
2016-06-08,1506.52,03,Seguretat ciutadana,130,64800,"ARVAL SERVICE LEASE, S.A.",APLICACIÓ A PRESSUPOST RENTING TOYOTA RAV POLICIA LOCAL FEBRER I MARÇ 2015,
2016-06-08,924.38,03,Seguretat ciutadana,130,21400,"ARVAL SERVICE LEASE, S.A.",APLICACIÓ A PRESSUPOST RENTING TOYOTA RAV POLICIA LOCAL FEBRER I MARÇ 2015,
2016-06-15,322.37,17,Ocupació,241,64800,"ABAST SYSTEMS, SA",QUOTA RENTING PC'S PERIODE 09/01/15-08/02/16,16000010
2016-06-15,64.25,17,Ocupació,241,35800,"ABAST SYSTEMS, SA",QUOTA RENTING PC'S PERIODE 09/01/15-08/02/16,16000010
2016-06-15,121.57,02,Serveis generals,920,64800,"ABAST SYSTEMS, SA",QUOTA RENTING PC'S PERIODE 09/01/15-08/02/16,16000010
2016-06-15,24.21,02,Serveis generals,920,35800,"ABAST SYSTEMS, SA",QUOTA RENTING PC'S PERIODE 09/01/15-08/02/16,16000010
2016-06-15,145.89,02,Serveis generals,920,64800,"ABAST SYSTEMS, SA",QUOTA RENTING PC'S CORRESPONENT AL PERIODE 01/03/16-31/03/16,16000736
2016-06-15,18.1,02,Serveis generals,920,35800,"ABAST SYSTEMS, SA",QUOTA RENTING PC'S CORRESPONENT AL PERIODE 01/03/16-31/03/16,16000736
2016-06-15,146.6,02,Serveis generals,920,64800,"ABAST SYSTEMS, SA",RENTING PC'S QUOTA CORRESPONENT AL PERIODE 01/04/16-30/04/16,16001182
2016-06-15,17.39,02,Serveis generals,920,35800,"ABAST SYSTEMS, SA",RENTING PC'S QUOTA CORRESPONENT AL PERIODE 01/04/16-30/04/16,16001182
2016-06-15,309.02,02,Serveis generals,920,64800,"ABAST SYSTEMS, SA",RENTING PC'S PERIODE 01/02/16-29/02/16,16000357
2016-06-15,8.71,02,Serveis generals,920,35800,"ABAST SYSTEMS, SA",RENTING PC'S PERIODE 01/02/16-29/02/16,16000357
2016-06-15,18.8,02,Serveis generals,920,35800,"ABAST SYSTEMS, SA",RENTING PC'S PERIODE 01/2/2016-29/2/2016,16000354
